CÌ_digo.do.MunicÌ_pio,MunicÌ_pio,Estado,Ano.de.ReferÌ»ncia,Prestadores,ServiÌ_os,IN015_AE...Ìçndice.de.coleta.de.esgoto..percentual.,IN016_AE...Ìçndice.de.tratamento.de.esgoto..percentual.,IN021_AE...ExtensÌ£o.da.rede.de.esgoto.por.ligaÌ_Ì£o..m.lig.,IN024_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,indiceDeEsgotoTratadoReferidoAguaConsumidaPercentual,IN047_AE...Ìçndice.de.atendimento.urbano.de.esgoto.referido.aos.municÌ_pios.atendidos.com.esgoto..percentual.,IN056_AE...Ìçndice.de.atendimento.total.de.esgoto.referido.aos.municÌ_pios.atendidos.com.ÌÁgua..percentual.,IN059_AE...Ìçndice.de.consumo.de.energia.elÌ©trica.em.sistemas.de.esgotamento.sanitÌÁrio..kWh.m..,GEOCODIGO
241180,SÌ£o Fernando,RN,2015,[24118011] Prefeitura Municipal de SÌ£o Fernando - PMSF; [24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,Esgoto; ÌÅgua,94.06,100,12.11,90.26,94.06,90.26,60.97,0.04,2411809
241190,SÌ£o Francisco do Oeste,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24119040] Prefeitura Municipal de SÌ£o Francisco do Oeste - PMSFO,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2411908
241210,SÌ£o JoÌ£o do Sabugi,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24121040] Secretaria Municipal de Infraestrutura e ServiÌ_os Urbanos - SMIS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2412104
241230,SÌ£o JosÌ© do Campestre,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2412302
241240,SÌ£o JosÌ© do SeridÌ_,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua e Esgoto,79.4,100,7.31,79.32,79.4,79.32,61.9,0.06,2412401
241250,SÌ£o Miguel,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24125040] Prefeitura Municipal de SÌ£o Miguel - PMSM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2412500
241255,SÌ£o Miguel do Gostoso,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2412559
241260,SÌ£o Paulo do Potengi,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua e Esgoto,14.92,100,12.45,21.29,14.92,21.29,15.41,0.22,2412609
241270,SÌ£o Pedro,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2412708
241280,SÌ£o Rafael,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua e Esgoto,61.74,100,14.54,87.33,61.74,87.33,59.63,0.19,2412807
241290,SÌ£o TomÌ©,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua e Esgoto,33.58,100,7.52,51.72,33.58,51.72,28.38,0.04,2412906
241300,SÌ£o Vicente,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413003
241310,Senador ElÌ_i de Souza,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413102
241330,Serra de SÌ£o Bento,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413300
241335,Serra do Mel,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413359
241340,Serra Negra do Norte,RN,2015,[24134011] Prefeitura Municipal de Serra Negra do Norte - PMSNN; [24134040] Secretaria Municipal de Infraestrutura e ServiÌ_os PÌ_blicos - SMISP,ÌÅgua e Esgoto; Res SÌ_lidos,86.06,100,8.72,99.69,86.06,99.69,70.26,0.06,2413409
241350,Serrinha,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24135040] Prefeitura Municipal de Serrinha - PMS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2413508
241355,Serrinha dos Pintos,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413557
241360,Severiano Melo,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413607
241370,SÌ_tio Novo,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413706
241380,Taboleiro Grande,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24138040] SECRETARIA MUNICIPAL DE OBRAS E URBANISMO - SMOU,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2413805
241390,Taipu,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2413904
241400,TangarÌÁ,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414001
241410,Tenente Ananias,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2414100
241415,Tenente Laurentino Cruz,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414159
241430,TimbaÌ_ba dos Batistas,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414308
241440,Touros,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414407
241445,Triunfo Potiguar,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414456
241450,Umarizal,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414506
241460,Upanema,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24146040] PREFEITURA MUNICIPAL DE UPANEMA - PMU,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2414605
241470,VÌÁrzea,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24147040] Prefeitura Municipal de VÌÁrzea - PMV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2414704
241475,Venha-Ver,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24147540] PREFEITURA MUNICIPAL DE VENHA-VER - PMVV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2414753
241480,Vera Cruz,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2414803
241490,ViÌ_osa,RN,2015,[24081000] Companhia de ÌÅguas e Esgotos do Rio Grande do Norte - CAERN; [24149040] PREFEITURA MUNICIPAL DE VIÌàOSA - PMV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2414902
250010,ÌÅgua Branca,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2500106
250020,Aguiar,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25002040] Prefeitura Municipal de Aguiar - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2500205
250053,Alcantil,PB,2015,[25005311] Prefeitura Municipal de Alcantil - PMA; [25005340] Secretaria de Infraestrutura - SIE,ÌÅgua e Esgoto; Res SÌ_lidos,59.76,0,7.26,99.02,0,99.02,99.52,0,2500536
250057,AlgodÌ£o de JandaÌ_ra,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2500577
250070,SÌ£o JoÌ£o do Rio do Peixe,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25007040] Prefeitura Municipal de SÌ£o JoÌ£o do Rio do Peixe-PB - PMSJRP,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2500700
250073,Amparo,PB,2015,[25007311] Prefeitura Municipal de Amparo - PMA; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,Esgoto; ÌÅgua,50.97,56.25,9.12,88.71,28.67,88.71,45.12,0.56,2500734
250077,Aparecida,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25007740] Prefeitura Municpal de Aparecida - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2500775
250090,Arara,PB,2015,[25009011] Prefeitura Municipal de Arara - PMA; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25009040] Prefeitura Municipal de Arara - PMA,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,7.31,100,0,100,100,0,2500908
250100,Araruna,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25010040] PREFEITURA MUNICIPAL DE ARARUNA - PMA,ÌÅgua e Esgoto; Res SÌ_lidos,100,100,10.11,79.54,100,79.54,39.3,0.37,2501005
250115,Areia de BaraÌ_nas,PB,2015,[25011511] Prefeitura Municipal de Areia de Baraunas - PMAB; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25011540] Prefeitura Municipal de Areia de BaraÌ_nas - PMAB,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,7.41,100,0,100,75.11,NA,2501153
250120,Areial,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25012040] Prefeitura Municipal - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501203
250130,Aroeiras,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25013040] Prefeitura Municipal de Aroeiras - PMA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501302
250135,AssunÌ_Ì£o,PB,2015,[25013540] PREFEITURA MUNICIPAL DE ASSUNÌàÌÄO - PMA,Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501351
250150,Bananeiras,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2501500
250153,BaraÌ_na,PB,2015,[25015340] PREFEITURA MUNICIPAL DE BARAÌ_NA - PMB,Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501534
250157,Barra de Santana,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25015740] Prefeitura Municipal de Barra de Santana - PMBS,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501575
250160,Barra de Santa Rosa,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2501609
250170,Barra de SÌ£o Miguel,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25017040] PREFEITURA MUNICIPAL DE BARRA DE SÌÄO MIGUEL - PMBSM,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2501708
250200,BelÌ©m do Brejo do Cruz,PB,2015,[25020011] Prefeitura Municipal de BelÌ©m do Brejo do Cruz - PMBBC; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25020040] PREFEITURA MUNICIPAL DE BELÌäM DO BREJO DO CRUZ - PMBBC,Esgoto; ÌÅgua; Res SÌ_lidos,85.99,0,7.69,100,0,100,100,0,2502003
250205,Bernardino Batista,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2502052
250210,Boa Ventura,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25021040] prefeitura municipal de boa ventura - PMBV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2502102
250215,Boa Vista,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25021540] PREFEITURA MUNICIPAL DE BOA VISTA - PMBV,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2502151
250220,Bom Jesus,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25022040] Prefeitura Municipal de Bom Jesus - PMBJ,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2502201
250230,Bom Sucesso,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25023040] SECRETARIA DE INFRAESTRUTURA - SIE,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2502300
250240,Bonito de Santa FÌ©,PB,2015,[25024011] Prefeitura Municipal de Bonito de Santa FÌ© - PMBSF; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25024040] Prefeitura Municipal de Bonito de Santa FÌ© - PMBSF,Esgoto; ÌÅgua; Res SÌ_lidos,46.32,0,8,99.98,0,99.98,72.75,NA,2502409
250250,BoqueirÌ£o,PB,2015,[25025011] Prefeitura Municipal de BoqueirÌ£o - PMB; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25025040] Prefeitura Municipal de BoqueirÌ£o - PMB,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,8.57,99.2,0,99.2,70.53,0,2502508
250260,Igaracy,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25026040] Secretaria de Infraestrutura - Sec Infraest,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2502607
250280,Brejo do Cruz,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2502805
250290,Brejo dos Santos,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2502904
250310,Cabaceiras,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2503100
250330,Cachoeira dos Ìçndios,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25033040] Prefeitura Municipal de Cachoeira Dos Ìçndios - PMCÌç,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2503308
250340,Cacimba de Areia,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25034040] Prefeitura Municipal de Cacimba de Areia - PMCA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2503407
250350,Cacimba de Dentro,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25035040] PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO - PMCD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2503506
250355,Cacimbas,PB,2015,[25035511] Prefeitura Municipal de Cacimbas - PMC; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25035540] Prefeitura Municipal de Cacimbas - PMC,Esgoto; ÌÅgua; Res SÌ_lidos,NA,0,10,99.47,NA,99.47,47.81,NA,2503555
250360,CaiÌ_ara,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2503605
250370,Cajazeiras,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25037040] Secretaria Executiva de Meio Ambiente - SEMAC,ÌÅgua e Esgoto; Res SÌ_lidos,35.59,100,7.43,18.6,35.59,18.6,15.12,0.06,2503704
250375,Cajazeirinhas,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25037540] PREFEITURA MUNICIPAL DE CAJAZEIRINHAS - PMC,ÌÅgua e Esgoto; Res SÌ_lidos,23.84,100,29.39,38.03,23.84,38.03,12.54,0,2503753
250390,CamalaÌ_,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25039040] Prefeitura Municipal de CamalaÌ_/PB - PM,ÌÅgua e Esgoto; Res SÌ_lidos,15.93,100,7.73,11.84,15.93,11.84,5.95,0,2503902
250400,Campina Grande,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25040040] SECRETARIA DE SERVIÌàOS URBANOS E MEIO AMBIENTE - SESUMA,ÌÅgua e Esgoto; Res SÌ_lidos,100,74.58,3.5,92.61,100,92.61,88.28,0.02,2504009
250407,CaraÌ_bas,PB,2015,[25040711] Prefeitura Municipal de CaraÌ_bas - PMC; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,Esgoto; ÌÅgua,100,28.57,24.71,95.38,100,95.38,56.33,NA,2504074
250410,Carrapateira,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25041040] PREFEITURA MUNICIPAL DE CARRAPATEIRA - PMC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504108
250415,Casserengue,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25041540] Prefeitura Municipal de Casserengue - PMC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504157
250420,Catingueira,PB,2015,[25042011] Prefeitura Municipal de Catingueira - PMC; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25042040] Prefeitura Municipal de Catingueira - PMC,Esgoto; ÌÅgua; Res SÌ_lidos,100,66.67,18.47,58.32,100,58.32,34.96,NA,2504207
250430,CatolÌ© do Rocha,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25043040] Prefeitura Municipal de CatolÌ© do Rocha PB - PMCR,ÌÅgua e Esgoto; Res SÌ_lidos,41.23,100,11.39,25.93,41.23,25.93,19.23,0.02,2504306
250435,CaturitÌ©,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25043540] Secretaria Municipal de Infraestrutura - SEINFRA,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504355
250440,ConceiÌ_Ì£o,PB,2015,[25044011] Prefeitura Municipal de ConceiÌ_Ì£o - PMC; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25044040] Prefeitura Municipal de ConceiÌ_Ì£o - PMC,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,28.57,63.87,0,63.87,39.77,NA,2504405
250450,Condado,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2504504
250470,Congo,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25047040] PREFEITURA MUNICIPAL DE CONGO - PMC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504702
250480,Coremas,PB,2015,[25048040] Prefeitura Municipal Coremas - PM,Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504801
250485,Coxixola,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25048540] PREFEITURA MUNICIPAL DE COXIXOLA - PMC,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2504850
250500,Cubati,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua e Esgoto,23.09,100,6.15,12.91,23.09,12.91,8.97,0.03,2505006
250510,CuitÌ©,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2505105
250530,Curral Velho,PB,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2505303
250535,DamiÌ£o,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25053540] Prefeitura Municipal de DamiÌ£o - PMD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2505352
250540,Desterro,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25054040] Prefeitura Municipal de Desterro - PMD,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2505402
250550,Vista Serrana,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2505501
250560,Diamante,PB,2015,[25056011] Prefeitura Municipal de Diamante - PMD; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25056040] PREFEITURA MUNICIPAL DE DIAMANTE - PMD,Esgoto; ÌÅgua; Res SÌ_lidos,100,0,11.68,99.89,0,99.89,58.11,NA,2505600
250570,Dona InÌ»s,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25057040] SECRETARIA MUNICIPA DE INFRAESTRUTURA - SMIE,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2505709
250590,Emas,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25059040] PREFEITURA MUNICIPAL DE EMAS - PME,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2505907
250600,EsperanÌ_a,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25060040] Prefeitura Municipal de EsperanÌ_a - pb,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2506004
250610,Fagundes,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25061040] PREFEITURA MUNICIPAL DE FAGUNDES - PMF,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2506103
250620,Frei Martinho,PB,2015,[25062011] Prefeitura Municipal de Frei Martinho - PMFM; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25062040] PREFEITURA MUNICIPAL DE FREI MARTINHO - PMFM,Esgoto; ÌÅgua; Res SÌ_lidos,100,100,15.07,98.26,100,98.26,99.93,NA,2506202
250625,Gado Bravo,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2506251
250650,GurjÌ£o,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2506509
250660,Ibiara,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25066040] Prefeitura Municipal de Ibiara - PMI,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2506608
250670,Imaculada,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25067040] Prefeitura Municipal de Imaculada - PMI,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2506707
250680,IngÌÁ,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2506806
250690,Itabaiana,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2506905
250700,Itaporanga,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua e Esgoto,70.66,100,7.17,31.64,70.66,31.64,24.05,0.13,2507002
250720,Itatuba,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25072040] Prefeitura Municipal de Itatuba - PMI,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2507200
250740,JericÌ_,PB,2015,[25074011] Prefeitura Municipal de JericÌ_ - PMJ; [25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25074040] SECRETARIA MUNICIPAL DE SAUDE - SMS,Esgoto; ÌÅgua; Res SÌ_lidos,85.72,0,100,99.83,0,99.83,62.63,0,2507408
250770,Juazeirinho,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2507705
250780,Junco do SeridÌ_,PB,2015,,,NA,NA,NA,NA,NA,NA,NA,NA,2507804
250800,Juru,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA; [25080040] PREFEITURA MUNICIPAL DE JURU - PMJ,ÌÅgua; Res SÌ_lidos,NA,NA,NA,NA,NA,NA,NA,NA,2508000
250810,Lagoa,PB,2015,[25075000] Companhia de ÌÅguas e Esgotos da ParaÌ_ba - CAGEPA,ÌÅgua,NA,NA,NA,NA,NA,NA,NA,NA,2508109
